,year,town,drivers_age,weight,power,car_age,claims
265513,2019.0,0.0,67.0,1130.0,99.0,3.0,0.0
536067,2018.0,0.0,72.0,1150.0,81.0,10.0,0.0
634613,2019.0,1.0,30.0,960.0,79.0,2.0,0.0
870064,2019.0,0.0,49.0,1080.0,124.0,14.0,0.0
805597,2018.0,1.0,44.0,1470.0,146.0,1.0,0.0
622990,2019.0,0.0,48.0,1000.0,76.0,8.0,0.0
144077,2019.0,1.0,39.0,1150.0,195.0,2.0,0.0
415398,2019.0,1.0,55.0,1410.0,195.0,2.0,0.0
305878,2019.0,1.0,28.0,1370.0,116.0,0.0,0.0
246101,2018.0,1.0,57.0,1110.0,73.0,13.0,0.0
755772,2019.0,0.0,51.0,1170.0,102.0,4.0,0.0
35953,2018.0,1.0,71.0,1540.0,113.0,5.0,1.0
162087,2019.0,0.0,28.0,1020.0,89.0,0.0,0.0
587002,2018.0,1.0,59.0,1820.0,190.0,2.0,0.0
455684,2018.0,1.0,23.0,1410.0,124.0,0.0,0.0
855829,2018.0,1.0,67.0,1460.0,178.0,4.0,0.0
144317,2019.0,0.0,56.0,1430.0,235.0,3.0,0.0
850452,2018.0,0.0,44.0,1350.0,102.0,8.0,0.0
273539,2019.0,1.0,25.0,1190.0,81.0,3.0,0.0
517923,2019.0,1.0,52.0,1830.0,272.0,12.0,0.0
561556,2019.0,0.0,61.0,1270.0,150.0,7.0,0.0
784297,2019.0,0.0,28.0,990.0,60.0,1.0,1.0
407353,2018.0,-0.0,52.0,1790.0,167.0,6.0,1.0
691656,2019.0,1.0,56.0,1560.0,134.0,2.0,0.0
489602,2019.0,1.0,46.0,1090.0,151.0,1.0,0.0
786735,2018.0,0.0,55.0,1440.0,158.0,10.0,0.0
299670,2018.0,1.0,40.0,1240.0,159.0,0.0,0.0
697483,2019.0,1.0,63.0,1010.0,91.0,11.0,0.0
420854,2019.0,1.0,63.0,1010.0,111.0,12.0,0.0
117086,2018.0,0.0,48.0,1660.0,172.0,2.0,0.0
934827,2018.0,1.0,36.0,1230.0,121.0,0.0,0.0
550186,2018.0,1.0,41.0,970.0,54.0,8.0,0.0
733807,2018.0,1.0,55.0,1190.0,116.0,0.0,0.0
740988,2018.0,1.0,48.0,1020.0,89.0,11.0,0.0
720866,2018.0,-0.0,54.0,1300.0,148.0,3.0,0.0
605373,2018.0,0.0,58.0,1090.0,90.0,5.0,0.0
272402,2019.0,1.0,33.0,960.0,64.0,5.0,0.0
850709,2018.0,0.0,43.0,1070.0,71.0,2.0,0.0
170752,2018.0,0.0,53.0,990.0,85.0,14.0,0.0
264213,2019.0,1.0,66.0,1160.0,156.0,5.0,0.0
477970,2019.0,1.0,44.0,1230.0,132.0,4.0,0.0
908171,2019.0,0.0,30.0,1560.0,263.0,0.0,1.0
316084,2019.0,0.0,32.0,970.0,71.0,2.0,1.0
464187,2018.0,-0.0,44.0,1470.0,113.0,6.0,0.0
514910,2019.0,1.0,59.0,1820.0,226.0,1.0,0.0
44333,2018.0,0.0,33.0,980.0,58.0,6.0,0.0
863515,2018.0,1.0,22.0,1170.0,98.0,2.0,0.0
639884,2018.0,0.0,23.0,1100.0,120.0,5.0,0.0
44574,2018.0,1.0,48.0,1070.0,92.0,1.0,0.0
657524,2019.0,1.0,52.0,1240.0,103.0,1.0,1.0
286274,2019.0,-0.0,66.0,1050.0,105.0,3.0,0.0
971895,2019.0,1.0,49.0,1130.0,106.0,0.0,0.0
531023,2018.0,1.0,43.0,1850.0,159.0,13.0,0.0
571586,2018.0,1.0,70.0,1070.0,150.0,5.0,0.0
801340,2018.0,1.0,56.0,1240.0,96.0,3.0,0.0
453593,2019.0,0.0,46.0,1430.0,167.0,2.0,0.0
406421,2019.0,0.0,44.0,1510.0,92.0,1.0,0.0
936759,2019.0,0.0,41.0,1180.0,192.0,2.0,0.0
595677,2019.0,-0.0,26.0,1000.0,60.0,1.0,0.0
152590,2018.0,1.0,52.0,2100.0,222.0,6.0,1.0
395923,2019.0,1.0,64.0,1200.0,152.0,7.0,0.0
742859,2018.0,0.0,59.0,1140.0,165.0,7.0,1.0
981131,2019.0,-0.0,44.0,1000.0,85.0,8.0,0.0
936165,2019.0,1.0,33.0,1290.0,73.0,4.0,0.0
692955,2019.0,1.0,42.0,1000.0,112.0,2.0,0.0
459402,2019.0,1.0,56.0,1280.0,75.0,10.0,1.0
966640,2018.0,-0.0,57.0,960.0,81.0,0.0,0.0
306394,2018.0,0.0,58.0,1060.0,166.0,0.0,0.0
761579,2019.0,1.0,36.0,1510.0,116.0,1.0,0.0
726753,2019.0,1.0,48.0,1390.0,211.0,4.0,0.0
718756,2018.0,1.0,44.0,2120.0,279.0,6.0,0.0
422178,2018.0,1.0,57.0,1190.0,145.0,3.0,0.0
394546,2018.0,0.0,67.0,1090.0,159.0,3.0,0.0
743346,2018.0,1.0,39.0,1170.0,201.0,12.0,0.0
836653,2018.0,1.0,36.0,1310.0,85.0,0.0,0.0
732009,2018.0,1.0,35.0,1010.0,60.0,1.0,0.0
909993,2018.0,1.0,36.0,980.0,122.0,3.0,0.0
258177,2019.0,0.0,54.0,1590.0,130.0,18.0,0.0
85959,2018.0,0.0,71.0,2220.0,181.0,3.0,0.0
931214,2018.0,1.0,49.0,1120.0,102.0,2.0,0.0
515428,2018.0,1.0,31.0,1400.0,170.0,2.0,0.0
859586,2018.0,1.0,58.0,1180.0,88.0,0.0,0.0
661860,2018.0,0.0,34.0,1040.0,86.0,4.0,0.0
635650,2018.0,0.0,66.0,1120.0,147.0,1.0,1.0
335926,2019.0,0.0,39.0,1190.0,115.0,2.0,0.0
538289,2018.0,0.0,36.0,1050.0,91.0,4.0,0.0
541448,2019.0,0.0,47.0,1350.0,98.0,2.0,1.0
155795,2019.0,0.0,74.0,1290.0,109.0,10.0,0.0
992003,2018.0,1.0,44.0,1120.0,162.0,13.0,0.0
144964,2019.0,1.0,21.0,1090.0,100.0,3.0,1.0
508297,2019.0,1.0,24.0,1090.0,116.0,2.0,0.0
354142,2019.0,0.0,38.0,1110.0,86.0,0.0,0.0
540323,2018.0,0.0,24.0,1070.0,91.0,2.0,0.0
232945,2019.0,0.0,59.0,1070.0,80.0,2.0,0.0
469273,2018.0,0.0,44.0,1560.0,166.0,2.0,0.0
103678,2019.0,1.0,39.0,1040.0,83.0,5.0,0.0
532835,2018.0,1.0,33.0,1050.0,75.0,4.0,0.0
993602,2019.0,1.0,33.0,1060.0,88.0,1.0,0.0
698043,2019.0,1.0,43.0,1370.0,181.0,5.0,0.0
280178,2018.0,1.0,44.0,1310.0,194.0,1.0,0.0
649975,2018.0,0.0,46.0,1240.0,76.0,7.0,0.0
348663,2019.0,1.0,24.0,1490.0,150.0,2.0,1.0
160497,2019.0,0.0,59.0,1250.0,88.0,7.0,0.0
464662,2019.0,1.0,46.0,1390.0,95.0,3.0,0.0
750159,2019.0,-0.0,30.0,1090.0,79.0,1.0,0.0
596395,2019.0,0.0,69.0,1410.0,149.0,7.0,0.0
253626,2018.0,1.0,23.0,1170.0,136.0,3.0,1.0
903840,2018.0,1.0,59.0,1830.0,154.0,5.0,1.0
710772,2019.0,1.0,50.0,2260.0,174.0,0.0,0.0
439307,2019.0,0.0,65.0,1330.0,187.0,3.0,0.0
896762,2019.0,0.0,38.0,1630.0,87.0,8.0,0.0
383920,2019.0,1.0,36.0,1110.0,158.0,3.0,0.0
33168,2018.0,1.0,62.0,1340.0,80.0,1.0,0.0
796643,2018.0,0.0,45.0,1360.0,161.0,6.0,1.0
824725,2018.0,1.0,82.0,1200.0,142.0,10.0,0.0
667197,2019.0,1.0,28.0,1060.0,90.0,0.0,0.0
367499,2018.0,0.0,45.0,1270.0,132.0,5.0,0.0
76659,2019.0,0.0,43.0,1070.0,77.0,5.0,0.0
506467,2018.0,1.0,71.0,1000.0,84.0,12.0,0.0
32230,2018.0,1.0,41.0,1460.0,229.0,7.0,0.0
363532,2019.0,0.0,39.0,1120.0,62.0,1.0,0.0
704465,2019.0,1.0,33.0,1150.0,67.0,1.0,0.0
312104,2018.0,1.0,55.0,1580.0,88.0,6.0,0.0
244730,2018.0,1.0,25.0,1170.0,89.0,4.0,0.0
362066,2019.0,1.0,59.0,1110.0,124.0,4.0,0.0
973725,2019.0,-0.0,40.0,1450.0,182.0,1.0,1.0
32548,2019.0,0.0,77.0,1500.0,132.0,3.0,0.0
98058,2018.0,1.0,40.0,1530.0,228.0,3.0,0.0
839965,2018.0,1.0,29.0,1220.0,91.0,5.0,0.0
45119,2019.0,1.0,68.0,1380.0,120.0,3.0,0.0
180934,2019.0,1.0,42.0,960.0,79.0,1.0,0.0
913537,2019.0,1.0,50.0,1350.0,93.0,4.0,0.0
211368,2019.0,1.0,39.0,1390.0,237.0,1.0,0.0
75865,2019.0,1.0,47.0,1030.0,64.0,7.0,1.0
190346,2019.0,1.0,62.0,1430.0,189.0,6.0,1.0
558278,2019.0,-0.0,51.0,1210.0,104.0,1.0,0.0
434665,2019.0,-0.0,55.0,1280.0,98.0,1.0,1.0
831028,2018.0,1.0,40.0,1580.0,91.0,3.0,0.0
472800,2018.0,-0.0,21.0,1350.0,156.0,2.0,0.0
863782,2019.0,-0.0,47.0,1470.0,154.0,0.0,0.0
583636,2019.0,-0.0,36.0,1050.0,99.0,5.0,0.0
182136,2019.0,0.0,40.0,1050.0,77.0,3.0,0.0
615259,2019.0,1.0,34.0,970.0,61.0,3.0,0.0
155787,2018.0,1.0,59.0,1510.0,144.0,8.0,0.0
925203,2019.0,0.0,51.0,990.0,65.0,2.0,0.0
833432,2018.0,0.0,61.0,1200.0,138.0,1.0,0.0
873608,2018.0,0.0,27.0,2030.0,244.0,4.0,1.0
654815,2019.0,1.0,44.0,1100.0,71.0,4.0,0.0
330540,2018.0,1.0,53.0,1550.0,191.0,2.0,0.0
943405,2019.0,0.0,60.0,1050.0,100.0,5.0,0.0
398334,2019.0,1.0,24.0,1260.0,92.0,2.0,0.0
446262,2018.0,0.0,49.0,1800.0,125.0,1.0,0.0
521638,2018.0,0.0,48.0,1670.0,83.0,6.0,0.0
968546,2019.0,1.0,37.0,1390.0,180.0,1.0,0.0
24903,2018.0,1.0,38.0,1160.0,121.0,0.0,0.0
744869,2019.0,1.0,41.0,1100.0,112.0,7.0,0.0
301954,2018.0,0.0,53.0,1150.0,89.0,10.0,0.0
872922,2018.0,1.0,55.0,1640.0,155.0,4.0,0.0
292819,2019.0,1.0,33.0,1400.0,162.0,8.0,0.0
78522,2019.0,0.0,45.0,1290.0,107.0,5.0,0.0
629393,2018.0,1.0,27.0,1130.0,113.0,1.0,0.0
637970,2018.0,1.0,52.0,1240.0,124.0,4.0,0.0
28718,2018.0,1.0,23.0,970.0,81.0,3.0,0.0
30825,2018.0,1.0,37.0,1260.0,178.0,2.0,0.0
662679,2019.0,0.0,54.0,2350.0,307.0,6.0,0.0
594828,2019.0,1.0,31.0,1200.0,168.0,0.0,0.0
207731,2019.0,1.0,49.0,2230.0,253.0,4.0,0.0
282249,2019.0,0.0,60.0,1800.0,148.0,7.0,0.0
273293,2018.0,0.0,68.0,1410.0,122.0,2.0,0.0
280138,2018.0,1.0,42.0,1060.0,54.0,1.0,0.0
469572,2019.0,0.0,53.0,1690.0,165.0,1.0,0.0
222604,2019.0,1.0,42.0,1090.0,106.0,4.0,0.0
922744,2018.0,0.0,39.0,1170.0,119.0,3.0,0.0
788624,2019.0,1.0,74.0,1490.0,127.0,2.0,0.0
777821,2018.0,0.0,35.0,2510.0,169.0,3.0,0.0
684876,2019.0,1.0,62.0,1720.0,178.0,13.0,0.0
579188,2019.0,0.0,63.0,1010.0,107.0,5.0,0.0
61246,2019.0,1.0,27.0,1570.0,151.0,6.0,0.0
848359,2019.0,1.0,62.0,1840.0,166.0,2.0,0.0
39294,2019.0,1.0,31.0,1100.0,63.0,8.0,0.0
469706,2018.0,1.0,36.0,1330.0,92.0,1.0,0.0
362118,2018.0,1.0,43.0,1100.0,103.0,11.0,0.0
358577,2019.0,1.0,36.0,1190.0,93.0,5.0,0.0
275891,2018.0,1.0,58.0,2400.0,180.0,7.0,0.0
315871,2018.0,1.0,43.0,1240.0,69.0,5.0,0.0
288355,2019.0,1.0,77.0,1400.0,130.0,13.0,0.0
651775,2019.0,0.0,60.0,1760.0,97.0,4.0,0.0
553725,2018.0,1.0,41.0,1410.0,111.0,4.0,0.0
811482,2018.0,1.0,61.0,980.0,73.0,1.0,0.0
613246,2019.0,1.0,34.0,1090.0,144.0,5.0,1.0
258112,2018.0,1.0,31.0,1080.0,94.0,4.0,0.0
431870,2018.0,1.0,76.0,1640.0,129.0,4.0,1.0
705153,2019.0,0.0,53.0,1080.0,75.0,0.0,0.0
169829,2019.0,0.0,22.0,1490.0,146.0,0.0,0.0
953350,2019.0,1.0,23.0,1360.0,111.0,2.0,0.0
808866,2019.0,1.0,33.0,1180.0,79.0,2.0,0.0
79439,2019.0,-0.0,42.0,1070.0,173.0,2.0,0.0
611710,2019.0,1.0,60.0,1150.0,172.0,5.0,0.0
170545,2019.0,-0.0,57.0,1090.0,83.0,2.0,0.0
332876,2018.0,1.0,35.0,1170.0,119.0,1.0,0.0
790825,2019.0,1.0,70.0,1040.0,115.0,5.0,0.0
481805,2018.0,1.0,42.0,1060.0,86.0,2.0,0.0
727599,2018.0,0.0,38.0,1150.0,76.0,10.0,0.0
341933,2018.0,1.0,68.0,1160.0,193.0,7.0,0.0
815543,2019.0,1.0,20.0,1040.0,104.0,0.0,0.0
112196,2019.0,0.0,47.0,1400.0,121.0,2.0,0.0
362044,2018.0,1.0,55.0,1090.0,76.0,0.0,0.0
300733,2018.0,1.0,31.0,1050.0,99.0,7.0,0.0
174209,2018.0,1.0,47.0,1850.0,177.0,2.0,0.0
950711,2019.0,1.0,49.0,970.0,88.0,1.0,0.0
819080,2018.0,0.0,44.0,1400.0,67.0,7.0,0.0
330878,2019.0,1.0,33.0,1130.0,82.0,3.0,0.0
605626,2019.0,1.0,49.0,1290.0,74.0,1.0,0.0
419717,2018.0,0.0,62.0,1240.0,117.0,8.0,0.0
254777,2019.0,0.0,57.0,1210.0,102.0,5.0,0.0
200927,2018.0,0.0,55.0,1140.0,107.0,13.0,0.0
820189,2018.0,-0.0,46.0,1290.0,162.0,4.0,0.0
884612,2019.0,1.0,60.0,1320.0,114.0,1.0,0.0
269555,2018.0,1.0,40.0,1830.0,151.0,4.0,0.0
123589,2018.0,1.0,32.0,1170.0,96.0,0.0,0.0
280997,2018.0,1.0,51.0,1100.0,97.0,3.0,0.0
239993,2018.0,-0.0,60.0,1830.0,222.0,3.0,0.0
443351,2018.0,0.0,46.0,1010.0,59.0,3.0,0.0
393825,2018.0,1.0,33.0,1100.0,72.0,3.0,0.0
498444,2019.0,1.0,30.0,1220.0,155.0,0.0,0.0
467464,2019.0,1.0,49.0,1080.0,120.0,4.0,0.0
246616,2018.0,0.0,31.0,1060.0,103.0,1.0,0.0
207588,2018.0,1.0,23.0,1610.0,153.0,1.0,1.0
703825,2018.0,1.0,71.0,1000.0,54.0,6.0,0.0
772999,2019.0,1.0,46.0,1400.0,116.0,6.0,0.0
688065,2018.0,1.0,47.0,1010.0,89.0,0.0,0.0
317205,2018.0,1.0,29.0,1230.0,177.0,5.0,0.0
982745,2019.0,0.0,67.0,1160.0,192.0,3.0,0.0
266496,2019.0,1.0,50.0,1600.0,197.0,3.0,0.0
991592,2018.0,0.0,30.0,1130.0,87.0,1.0,0.0
607871,2019.0,1.0,33.0,1000.0,59.0,10.0,0.0
648965,2019.0,0.0,39.0,1050.0,131.0,1.0,0.0
125372,2018.0,1.0,42.0,1950.0,208.0,10.0,0.0
877957,2018.0,-0.0,44.0,1370.0,64.0,0.0,0.0
80913,2018.0,-0.0,57.0,1080.0,73.0,1.0,0.0
230910,2019.0,1.0,62.0,1040.0,75.0,4.0,0.0
228195,2018.0,1.0,39.0,1910.0,210.0,4.0,0.0
756227,2019.0,0.0,50.0,1330.0,129.0,7.0,0.0
595439,2019.0,1.0,37.0,1160.0,82.0,2.0,0.0
770296,2019.0,-0.0,30.0,1190.0,105.0,2.0,0.0
929051,2018.0,-0.0,70.0,1440.0,119.0,6.0,0.0
470441,2019.0,1.0,25.0,1110.0,129.0,0.0,0.0
827762,2019.0,-0.0,63.0,1010.0,55.0,3.0,0.0
799358,2019.0,1.0,21.0,1400.0,119.0,0.0,0.0
848543,2019.0,1.0,19.0,1210.0,74.0,0.0,0.0
348600,2019.0,1.0,55.0,1350.0,120.0,1.0,0.0
280392,2018.0,0.0,67.0,1040.0,94.0,6.0,0.0
818064,2019.0,1.0,41.0,1650.0,166.0,0.0,0.0
95606,2018.0,-0.0,54.0,1390.0,101.0,4.0,0.0
214829,2019.0,-0.0,75.0,1340.0,140.0,3.0,0.0
66168,2019.0,1.0,75.0,1330.0,103.0,9.0,0.0
764290,2019.0,1.0,33.0,1080.0,154.0,4.0,0.0
651125,2019.0,-0.0,53.0,1470.0,276.0,1.0,0.0
292213,2018.0,1.0,38.0,1390.0,121.0,1.0,0.0
844933,2019.0,1.0,61.0,1090.0,143.0,3.0,0.0
395217,2019.0,1.0,28.0,1120.0,118.0,4.0,0.0
101388,2019.0,1.0,47.0,1100.0,107.0,5.0,0.0
753848,2019.0,1.0,40.0,1250.0,130.0,10.0,0.0
69299,2019.0,1.0,63.0,2550.0,285.0,5.0,0.0
354708,2019.0,1.0,63.0,1330.0,96.0,5.0,0.0
905354,2018.0,1.0,37.0,1160.0,91.0,2.0,1.0
323986,2019.0,0.0,63.0,1340.0,125.0,1.0,0.0
646714,2018.0,1.0,60.0,1930.0,137.0,2.0,0.0
799535,2019.0,1.0,46.0,1520.0,179.0,4.0,0.0
18808,2019.0,0.0,29.0,1640.0,146.0,1.0,0.0
164827,2019.0,0.0,38.0,1130.0,81.0,3.0,0.0
427265,2018.0,1.0,49.0,1310.0,110.0,2.0,0.0
984547,2018.0,-0.0,54.0,1700.0,235.0,0.0,0.0
770450,2019.0,1.0,51.0,1880.0,148.0,0.0,0.0
752521,2019.0,0.0,40.0,1280.0,80.0,4.0,0.0
857333,2019.0,1.0,46.0,1560.0,211.0,7.0,0.0
344042,2018.0,0.0,59.0,1130.0,144.0,11.0,0.0
103466,2018.0,1.0,40.0,1040.0,95.0,8.0,0.0
434347,2018.0,1.0,53.0,1690.0,185.0,7.0,0.0
498638,2018.0,1.0,67.0,1060.0,80.0,6.0,1.0
873892,2019.0,0.0,29.0,960.0,62.0,11.0,0.0
560443,2018.0,0.0,43.0,1450.0,162.0,4.0,0.0
490044,2019.0,1.0,65.0,1790.0,232.0,1.0,0.0
961547,2018.0,1.0,38.0,1350.0,116.0,0.0,0.0
743617,2019.0,-0.0,46.0,1000.0,67.0,1.0,0.0
517060,2019.0,1.0,54.0,1210.0,86.0,2.0,0.0
272328,2018.0,-0.0,48.0,1230.0,118.0,14.0,0.0
503182,2018.0,1.0,51.0,1080.0,77.0,7.0,0.0
868379,2019.0,1.0,37.0,1450.0,90.0,1.0,0.0
922016,2019.0,1.0,54.0,1440.0,126.0,2.0,0.0
34385,2019.0,0.0,34.0,1420.0,108.0,1.0,0.0
600367,2018.0,0.0,41.0,1090.0,104.0,2.0,0.0
327863,2019.0,1.0,50.0,1680.0,136.0,4.0,0.0
636662,2018.0,1.0,40.0,1390.0,150.0,10.0,0.0
787755,2019.0,1.0,34.0,1120.0,82.0,1.0,0.0
762920,2018.0,1.0,28.0,1140.0,70.0,1.0,0.0
117947,2018.0,0.0,65.0,1840.0,216.0,2.0,0.0
164737,2019.0,1.0,76.0,1070.0,83.0,8.0,0.0
400465,2018.0,1.0,26.0,1080.0,78.0,0.0,1.0
831317,2019.0,0.0,37.0,970.0,53.0,0.0,0.0
976783,2019.0,1.0,46.0,1050.0,82.0,4.0,0.0
352484,2019.0,1.0,59.0,1000.0,74.0,6.0,1.0
840595,2019.0,1.0,35.0,990.0,62.0,1.0,0.0
910447,2019.0,-0.0,51.0,1190.0,205.0,2.0,0.0
475392,2019.0,0.0,23.0,1130.0,66.0,9.0,0.0
281441,2018.0,0.0,47.0,1710.0,122.0,3.0,0.0
9210,2019.0,-0.0,35.0,1140.0,107.0,2.0,0.0
25272,2019.0,1.0,30.0,1010.0,103.0,4.0,0.0
764232,2018.0,0.0,29.0,1190.0,128.0,5.0,0.0
997797,2018.0,1.0,25.0,1070.0,57.0,1.0,0.0
989405,2019.0,0.0,53.0,1770.0,235.0,0.0,0.0
369095,2018.0,0.0,48.0,1250.0,117.0,6.0,0.0
384798,2018.0,1.0,42.0,1290.0,91.0,2.0,0.0
244654,2018.0,0.0,38.0,1340.0,171.0,3.0,0.0
775530,2018.0,1.0,21.0,1500.0,180.0,1.0,0.0
480151,2018.0,0.0,76.0,1210.0,95.0,5.0,0.0
916465,2018.0,0.0,31.0,1020.0,89.0,1.0,0.0
441286,2019.0,1.0,27.0,1280.0,161.0,2.0,0.0
877540,2018.0,0.0,54.0,1190.0,136.0,2.0,1.0
56749,2019.0,1.0,30.0,1290.0,142.0,3.0,0.0
519578,2018.0,-0.0,42.0,1810.0,181.0,10.0,0.0
625341,2018.0,1.0,43.0,1060.0,101.0,4.0,0.0
32624,2018.0,1.0,27.0,1100.0,82.0,4.0,0.0
230963,2019.0,1.0,55.0,1170.0,180.0,4.0,0.0
397497,2019.0,1.0,44.0,1260.0,90.0,1.0,0.0
427298,2019.0,1.0,62.0,1450.0,89.0,0.0,0.0
128713,2018.0,-0.0,36.0,1220.0,198.0,7.0,0.0
563341,2019.0,1.0,67.0,1230.0,127.0,9.0,0.0
963878,2019.0,0.0,37.0,1140.0,110.0,4.0,0.0
998083,2019.0,0.0,33.0,1030.0,87.0,4.0,0.0
811331,2019.0,1.0,58.0,1220.0,125.0,2.0,0.0
441544,2019.0,1.0,57.0,1480.0,119.0,1.0,0.0
719787,2019.0,1.0,63.0,1510.0,173.0,5.0,0.0
74934,2018.0,1.0,69.0,2040.0,187.0,9.0,0.0
315028,2019.0,0.0,59.0,1290.0,121.0,8.0,0.0
93370,2018.0,1.0,49.0,1550.0,159.0,11.0,0.0
545237,2019.0,1.0,44.0,1210.0,156.0,1.0,0.0
287328,2019.0,0.0,27.0,1310.0,113.0,1.0,0.0
88954,2019.0,0.0,42.0,1260.0,107.0,1.0,1.0
619445,2018.0,1.0,28.0,1670.0,175.0,3.0,1.0
61808,2019.0,1.0,49.0,1150.0,73.0,1.0,0.0
19070,2018.0,0.0,66.0,1270.0,91.0,7.0,0.0
814311,2018.0,1.0,27.0,1390.0,109.0,0.0,0.0
300902,2018.0,-0.0,56.0,1120.0,117.0,0.0,0.0
701992,2018.0,1.0,66.0,1060.0,72.0,4.0,0.0
886182,2019.0,1.0,41.0,1600.0,160.0,8.0,0.0
269646,2018.0,-0.0,70.0,1140.0,167.0,5.0,0.0
946985,2019.0,1.0,27.0,1390.0,118.0,1.0,1.0
409095,2019.0,1.0,28.0,1250.0,98.0,1.0,1.0
189800,2019.0,-0.0,37.0,1030.0,89.0,1.0,0.0
521693,2019.0,1.0,32.0,1420.0,70.0,0.0,0.0
172240,2019.0,0.0,42.0,1720.0,95.0,0.0,0.0
43887,2018.0,1.0,45.0,960.0,63.0,5.0,0.0
411872,2019.0,1.0,52.0,1200.0,114.0,13.0,0.0
471356,2019.0,-0.0,43.0,1950.0,200.0,4.0,0.0
10599,2018.0,1.0,50.0,1010.0,104.0,4.0,0.0
943713,2019.0,1.0,39.0,1210.0,228.0,2.0,1.0
157825,2018.0,-0.0,34.0,1810.0,207.0,0.0,0.0
700618,2018.0,1.0,32.0,1350.0,116.0,16.0,0.0
933964,2019.0,0.0,74.0,1340.0,126.0,8.0,0.0
419662,2018.0,-0.0,54.0,1170.0,92.0,13.0,0.0
248072,2019.0,1.0,69.0,1080.0,104.0,6.0,0.0
523624,2019.0,1.0,71.0,1240.0,89.0,3.0,0.0
620334,2019.0,-0.0,34.0,2170.0,236.0,4.0,0.0
237896,2019.0,1.0,48.0,1030.0,58.0,2.0,1.0
464308,2019.0,1.0,33.0,1220.0,113.0,4.0,0.0
472295,2019.0,1.0,48.0,1000.0,67.0,16.0,0.0
684725,2018.0,1.0,24.0,1040.0,78.0,4.0,0.0
837094,2018.0,1.0,26.0,1170.0,78.0,6.0,0.0
393233,2018.0,0.0,50.0,970.0,56.0,6.0,0.0
683870,2018.0,1.0,68.0,1070.0,68.0,4.0,0.0
328062,2018.0,1.0,67.0,1310.0,155.0,2.0,1.0
674520,2019.0,1.0,64.0,1650.0,171.0,2.0,1.0
954759,2018.0,1.0,24.0,1060.0,74.0,0.0,0.0
255420,2019.0,1.0,43.0,1090.0,92.0,6.0,0.0
660553,2018.0,0.0,82.0,1310.0,118.0,3.0,0.0
808755,2018.0,1.0,28.0,1240.0,116.0,6.0,0.0
906200,2019.0,1.0,33.0,1040.0,63.0,9.0,0.0
966188,2018.0,1.0,36.0,1560.0,181.0,7.0,0.0
424134,2018.0,0.0,66.0,1730.0,156.0,15.0,0.0
129643,2018.0,1.0,37.0,970.0,62.0,2.0,1.0
394243,2019.0,-0.0,36.0,1000.0,64.0,0.0,0.0
655716,2018.0,0.0,54.0,1520.0,192.0,1.0,1.0
943016,2019.0,1.0,57.0,1130.0,127.0,5.0,0.0
959446,2018.0,1.0,42.0,1190.0,119.0,0.0,0.0
718604,2019.0,0.0,26.0,1150.0,74.0,5.0,1.0
304896,2019.0,0.0,69.0,1010.0,89.0,10.0,0.0
173404,2018.0,1.0,36.0,980.0,78.0,5.0,0.0
82580,2019.0,1.0,61.0,1290.0,148.0,3.0,0.0
47247,2019.0,0.0,47.0,1970.0,220.0,2.0,0.0
955657,2019.0,1.0,54.0,1090.0,140.0,5.0,0.0
698798,2019.0,1.0,31.0,1080.0,69.0,1.0,0.0
748068,2019.0,-0.0,48.0,1010.0,125.0,6.0,1.0
376250,2019.0,0.0,58.0,970.0,59.0,4.0,0.0
632045,2019.0,1.0,33.0,1370.0,132.0,3.0,0.0
436891,2019.0,1.0,36.0,1480.0,140.0,0.0,0.0
718681,2018.0,1.0,54.0,1240.0,80.0,9.0,0.0
501939,2018.0,1.0,42.0,1430.0,131.0,1.0,0.0
636928,2019.0,1.0,23.0,1120.0,99.0,3.0,0.0
347102,2018.0,0.0,75.0,1780.0,220.0,7.0,1.0
196255,2019.0,0.0,24.0,1290.0,119.0,2.0,0.0
815981,2018.0,1.0,54.0,1030.0,83.0,14.0,0.0
334666,2019.0,0.0,56.0,1290.0,116.0,4.0,0.0
125169,2018.0,1.0,54.0,1380.0,132.0,10.0,0.0
703315,2018.0,1.0,47.0,1100.0,123.0,6.0,0.0
114595,2018.0,0.0,37.0,1010.0,154.0,4.0,0.0
669177,2019.0,1.0,56.0,1720.0,207.0,5.0,0.0
201253,2019.0,0.0,45.0,1170.0,115.0,1.0,0.0
143910,2018.0,1.0,40.0,1130.0,69.0,2.0,0.0
811017,2018.0,0.0,62.0,1310.0,190.0,1.0,0.0
422271,2018.0,0.0,47.0,1970.0,199.0,0.0,0.0
764490,2018.0,1.0,46.0,1340.0,140.0,4.0,0.0
937979,2019.0,1.0,23.0,1340.0,128.0,1.0,0.0
217705,2018.0,1.0,33.0,1250.0,110.0,4.0,0.0
700727,2019.0,1.0,37.0,1470.0,221.0,4.0,1.0
731286,2018.0,1.0,46.0,1490.0,172.0,4.0,0.0
816348,2018.0,0.0,64.0,1170.0,98.0,3.0,0.0
486423,2018.0,0.0,30.0,1020.0,73.0,1.0,0.0
803090,2018.0,1.0,64.0,1520.0,121.0,6.0,0.0
543917,2019.0,1.0,70.0,1370.0,174.0,2.0,0.0
272628,2019.0,1.0,26.0,1020.0,90.0,2.0,0.0
368381,2018.0,-0.0,62.0,1010.0,71.0,3.0,0.0
