,year,town,drivers_age,weight,power,car_age,claims
166716,2019.0,1.0,53.0,1100.0,212.0,0.0,0.0
788031,2018.0,1.0,62.0,1340.0,123.0,3.0,0.0
56768,2019.0,1.0,23.0,1140.0,64.0,1.0,1.0
607321,2018.0,1.0,59.0,1450.0,206.0,2.0,0.0
690688,2019.0,0.0,42.0,1590.0,209.0,2.0,0.0
121975,2018.0,1.0,30.0,1710.0,184.0,1.0,0.0
40813,2019.0,1.0,45.0,1010.0,127.0,8.0,0.0
391710,2018.0,-0.0,44.0,1400.0,175.0,5.0,0.0
644316,2019.0,0.0,25.0,1000.0,66.0,2.0,0.0
310908,2018.0,1.0,54.0,1460.0,128.0,2.0,0.0
782358,2019.0,1.0,47.0,970.0,77.0,1.0,0.0
233525,2019.0,0.0,63.0,1420.0,186.0,1.0,0.0
407791,2018.0,0.0,31.0,1770.0,238.0,0.0,0.0
229181,2019.0,1.0,49.0,1200.0,171.0,12.0,0.0
583163,2018.0,1.0,48.0,1250.0,106.0,4.0,0.0
522197,2019.0,1.0,30.0,990.0,93.0,2.0,0.0
207034,2019.0,1.0,52.0,1000.0,63.0,0.0,0.0
754670,2018.0,1.0,62.0,1290.0,134.0,10.0,0.0
676265,2019.0,0.0,65.0,1710.0,274.0,9.0,0.0
594551,2018.0,1.0,25.0,1210.0,93.0,1.0,0.0
105946,2018.0,0.0,40.0,1060.0,75.0,2.0,0.0
151469,2019.0,1.0,50.0,1030.0,91.0,16.0,0.0
930938,2018.0,0.0,72.0,1540.0,240.0,1.0,0.0
866817,2019.0,1.0,39.0,1470.0,130.0,7.0,0.0
714637,2019.0,1.0,71.0,1900.0,189.0,14.0,0.0
117369,2019.0,1.0,35.0,1140.0,129.0,8.0,0.0
801316,2018.0,1.0,25.0,1130.0,140.0,2.0,0.0
77955,2019.0,-0.0,53.0,1510.0,162.0,2.0,0.0
980418,2019.0,1.0,29.0,1110.0,171.0,2.0,0.0
168666,2019.0,-0.0,47.0,1930.0,234.0,0.0,0.0
960217,2019.0,0.0,33.0,1290.0,155.0,3.0,0.0
285231,2018.0,1.0,27.0,1110.0,117.0,2.0,0.0
346989,2018.0,0.0,41.0,1000.0,118.0,7.0,0.0
172391,2019.0,1.0,36.0,1480.0,148.0,2.0,0.0
629912,2019.0,0.0,52.0,1300.0,93.0,2.0,0.0
302405,2019.0,0.0,44.0,1480.0,129.0,0.0,0.0
724568,2019.0,1.0,42.0,1330.0,176.0,9.0,0.0
306258,2019.0,1.0,25.0,1290.0,130.0,1.0,0.0
900076,2019.0,1.0,33.0,1180.0,150.0,4.0,0.0
474264,2018.0,1.0,39.0,1210.0,66.0,0.0,0.0
790612,2019.0,0.0,65.0,1140.0,136.0,10.0,0.0
180678,2019.0,1.0,77.0,1430.0,160.0,3.0,0.0
215439,2018.0,0.0,60.0,1780.0,170.0,4.0,0.0
703957,2019.0,0.0,58.0,1130.0,81.0,6.0,0.0
534354,2018.0,1.0,39.0,990.0,61.0,5.0,0.0
52918,2018.0,0.0,49.0,1380.0,159.0,9.0,0.0
365461,2019.0,0.0,61.0,1500.0,227.0,5.0,0.0
543800,2019.0,1.0,36.0,1110.0,107.0,3.0,0.0
243678,2019.0,1.0,49.0,1280.0,98.0,2.0,0.0
533709,2019.0,1.0,70.0,1770.0,137.0,2.0,0.0
562175,2018.0,1.0,31.0,1370.0,86.0,0.0,0.0
817781,2018.0,0.0,55.0,1470.0,223.0,1.0,2.0
402987,2019.0,0.0,57.0,1350.0,176.0,5.0,0.0
594584,2018.0,1.0,69.0,960.0,74.0,2.0,0.0
387207,2018.0,1.0,44.0,1610.0,227.0,8.0,0.0
473387,2018.0,1.0,49.0,1460.0,110.0,6.0,0.0
715986,2019.0,1.0,70.0,1960.0,216.0,4.0,0.0
675342,2019.0,1.0,37.0,1310.0,70.0,0.0,0.0
192823,2019.0,1.0,40.0,1090.0,76.0,6.0,0.0
648880,2018.0,1.0,38.0,1150.0,114.0,10.0,0.0
184521,2019.0,1.0,21.0,1000.0,63.0,7.0,0.0
899917,2019.0,0.0,55.0,980.0,100.0,6.0,0.0
475603,2018.0,0.0,41.0,1170.0,143.0,10.0,0.0
665880,2019.0,0.0,24.0,1290.0,169.0,4.0,1.0
30087,2019.0,1.0,36.0,1040.0,75.0,1.0,0.0
131313,2019.0,0.0,33.0,1300.0,238.0,4.0,0.0
831317,2019.0,0.0,37.0,970.0,53.0,0.0,0.0
986164,2019.0,1.0,64.0,2340.0,264.0,9.0,0.0
900143,2019.0,0.0,39.0,960.0,56.0,6.0,1.0
519989,2019.0,1.0,31.0,1120.0,137.0,7.0,0.0
200639,2019.0,1.0,70.0,1300.0,180.0,5.0,0.0
716436,2018.0,0.0,67.0,1610.0,241.0,4.0,0.0
789702,2019.0,1.0,77.0,2010.0,288.0,2.0,0.0
633230,2019.0,0.0,55.0,1060.0,104.0,6.0,0.0
313066,2018.0,0.0,43.0,1190.0,133.0,0.0,0.0
427997,2018.0,0.0,42.0,1530.0,187.0,3.0,0.0
155956,2019.0,0.0,39.0,1250.0,133.0,1.0,0.0
459182,2019.0,0.0,57.0,1650.0,217.0,6.0,0.0
889968,2019.0,0.0,31.0,1050.0,67.0,2.0,0.0
300869,2018.0,1.0,40.0,1390.0,97.0,1.0,0.0
656687,2019.0,0.0,65.0,2090.0,203.0,2.0,0.0
96753,2018.0,1.0,26.0,1050.0,64.0,2.0,0.0
150950,2019.0,0.0,41.0,1530.0,101.0,0.0,1.0
291539,2019.0,0.0,52.0,1110.0,57.0,5.0,0.0
353704,2018.0,-0.0,74.0,1090.0,77.0,5.0,0.0
244733,2019.0,1.0,42.0,1360.0,88.0,3.0,0.0
461266,2018.0,1.0,28.0,2180.0,283.0,1.0,0.0
231572,2018.0,1.0,36.0,1990.0,217.0,3.0,0.0
912014,2019.0,0.0,57.0,1150.0,157.0,7.0,0.0
205426,2019.0,1.0,38.0,1340.0,187.0,4.0,0.0
454089,2019.0,-0.0,61.0,1350.0,106.0,8.0,1.0
589858,2019.0,0.0,42.0,1610.0,173.0,2.0,0.0
240009,2018.0,1.0,22.0,1010.0,99.0,4.0,0.0
315918,2018.0,0.0,27.0,1590.0,135.0,3.0,0.0
68424,2018.0,1.0,33.0,1620.0,99.0,0.0,0.0
248626,2019.0,1.0,43.0,1400.0,96.0,4.0,0.0
280914,2018.0,1.0,39.0,1340.0,121.0,3.0,0.0
48408,2019.0,0.0,42.0,1490.0,196.0,13.0,0.0
105597,2019.0,1.0,46.0,1030.0,136.0,9.0,0.0
125684,2019.0,1.0,30.0,1940.0,231.0,2.0,0.0
657290,2019.0,1.0,65.0,1190.0,102.0,2.0,0.0
480464,2019.0,1.0,24.0,1340.0,135.0,13.0,0.0
791958,2018.0,-0.0,71.0,1280.0,76.0,4.0,0.0
140278,2018.0,1.0,38.0,1620.0,199.0,1.0,0.0
301510,2018.0,0.0,39.0,1320.0,116.0,5.0,0.0
206533,2019.0,1.0,62.0,1900.0,93.0,3.0,0.0
960608,2019.0,1.0,70.0,1730.0,181.0,7.0,0.0
365408,2018.0,-0.0,58.0,1720.0,159.0,8.0,0.0
443484,2018.0,1.0,56.0,1290.0,86.0,7.0,0.0
978002,2019.0,0.0,50.0,1380.0,141.0,4.0,0.0
603872,2018.0,0.0,40.0,1090.0,104.0,7.0,0.0
653189,2019.0,1.0,57.0,1030.0,119.0,1.0,0.0
946780,2018.0,1.0,53.0,1120.0,66.0,0.0,0.0
854702,2019.0,0.0,26.0,1270.0,138.0,3.0,0.0
794625,2019.0,0.0,60.0,1210.0,92.0,2.0,0.0
756426,2019.0,0.0,59.0,980.0,89.0,5.0,0.0
230014,2019.0,1.0,31.0,1070.0,127.0,0.0,0.0
304029,2018.0,1.0,30.0,1130.0,74.0,6.0,0.0
823907,2019.0,0.0,34.0,1370.0,199.0,10.0,0.0
892103,2018.0,0.0,38.0,1490.0,128.0,1.0,0.0
835656,2018.0,0.0,50.0,1450.0,123.0,4.0,0.0
629005,2018.0,1.0,32.0,1100.0,118.0,2.0,0.0
200618,2018.0,-0.0,52.0,1020.0,86.0,4.0,0.0
278067,2019.0,1.0,49.0,1070.0,134.0,12.0,0.0
45179,2018.0,0.0,58.0,970.0,88.0,1.0,0.0
928737,2019.0,0.0,31.0,1870.0,195.0,2.0,0.0
644470,2019.0,0.0,23.0,1080.0,102.0,0.0,0.0
956071,2019.0,1.0,61.0,1580.0,114.0,2.0,0.0
708488,2018.0,0.0,40.0,1720.0,132.0,1.0,0.0
34474,2018.0,0.0,68.0,1840.0,157.0,11.0,0.0
663477,2018.0,0.0,53.0,1270.0,155.0,1.0,0.0
105694,2018.0,-0.0,51.0,1150.0,75.0,6.0,0.0
613814,2019.0,1.0,46.0,1260.0,84.0,0.0,0.0
541078,2018.0,0.0,56.0,1070.0,85.0,3.0,0.0
29837,2019.0,0.0,49.0,1120.0,124.0,9.0,0.0
426396,2019.0,0.0,51.0,1430.0,163.0,3.0,0.0
348245,2019.0,1.0,45.0,1070.0,115.0,3.0,0.0
402994,2018.0,1.0,37.0,990.0,93.0,6.0,0.0
211608,2018.0,1.0,51.0,1870.0,263.0,4.0,0.0
766405,2019.0,1.0,53.0,1140.0,131.0,5.0,0.0
871897,2018.0,1.0,71.0,1320.0,118.0,4.0,1.0
684831,2018.0,1.0,73.0,1740.0,220.0,6.0,0.0
812958,2018.0,-0.0,77.0,970.0,60.0,10.0,0.0
645445,2018.0,0.0,33.0,1150.0,111.0,4.0,0.0
362667,2019.0,0.0,52.0,1000.0,68.0,10.0,0.0
406241,2018.0,1.0,29.0,1040.0,95.0,1.0,0.0
491288,2019.0,0.0,79.0,1090.0,108.0,6.0,0.0
477574,2019.0,0.0,44.0,1140.0,82.0,2.0,0.0
365663,2019.0,0.0,38.0,1140.0,81.0,3.0,0.0
432605,2018.0,0.0,48.0,1030.0,87.0,3.0,0.0
195547,2019.0,1.0,41.0,1510.0,237.0,13.0,0.0
850249,2019.0,0.0,65.0,1000.0,67.0,14.0,0.0
909714,2019.0,0.0,53.0,1720.0,148.0,3.0,0.0
90047,2018.0,0.0,51.0,1140.0,186.0,2.0,0.0
1397,2018.0,1.0,51.0,1020.0,60.0,0.0,1.0
785522,2018.0,1.0,19.0,980.0,66.0,0.0,0.0
856817,2019.0,1.0,24.0,1650.0,80.0,0.0,0.0
284476,2018.0,1.0,38.0,1300.0,105.0,1.0,0.0
914285,2019.0,0.0,57.0,1590.0,146.0,4.0,0.0
730606,2019.0,1.0,65.0,960.0,75.0,1.0,0.0
254795,2019.0,1.0,63.0,980.0,64.0,2.0,0.0
462744,2019.0,0.0,53.0,1490.0,139.0,2.0,1.0
146530,2018.0,1.0,35.0,1090.0,111.0,13.0,0.0
979876,2018.0,1.0,20.0,1280.0,91.0,2.0,1.0
897354,2019.0,0.0,49.0,1450.0,234.0,1.0,1.0
945367,2018.0,0.0,56.0,1330.0,101.0,4.0,0.0
461012,2018.0,1.0,34.0,1370.0,174.0,7.0,0.0
186552,2019.0,-0.0,44.0,1310.0,64.0,0.0,0.0
349312,2018.0,1.0,42.0,970.0,66.0,2.0,0.0
351182,2019.0,1.0,61.0,1520.0,143.0,6.0,0.0
620811,2018.0,1.0,34.0,1580.0,153.0,18.0,0.0
653893,2018.0,-0.0,63.0,1640.0,122.0,3.0,0.0
925247,2018.0,1.0,48.0,1310.0,94.0,0.0,0.0
132465,2019.0,1.0,23.0,1190.0,127.0,1.0,0.0
60472,2019.0,1.0,37.0,1460.0,272.0,2.0,0.0
577249,2018.0,0.0,37.0,1250.0,116.0,1.0,0.0
922572,2019.0,-0.0,21.0,1070.0,117.0,1.0,0.0
19519,2019.0,0.0,41.0,2090.0,283.0,2.0,1.0
811488,2019.0,1.0,59.0,1380.0,63.0,3.0,1.0
409612,2019.0,1.0,44.0,1230.0,191.0,2.0,1.0
741357,2019.0,1.0,63.0,1220.0,100.0,5.0,0.0
968479,2019.0,1.0,24.0,1170.0,60.0,3.0,0.0
582050,2018.0,1.0,43.0,1380.0,137.0,2.0,0.0
8302,2019.0,1.0,25.0,1290.0,96.0,3.0,0.0
715918,2019.0,0.0,45.0,1330.0,146.0,8.0,0.0
986337,2019.0,0.0,57.0,1060.0,76.0,4.0,0.0
698557,2019.0,1.0,41.0,1530.0,128.0,2.0,0.0
908559,2019.0,1.0,23.0,1210.0,106.0,2.0,0.0
720263,2019.0,0.0,61.0,1120.0,85.0,1.0,0.0
269107,2019.0,1.0,40.0,1290.0,98.0,5.0,1.0
272119,2018.0,-0.0,25.0,1610.0,147.0,2.0,0.0
425060,2018.0,1.0,33.0,1060.0,114.0,5.0,0.0
261996,2018.0,1.0,83.0,1300.0,139.0,13.0,0.0
191150,2019.0,1.0,73.0,1670.0,140.0,16.0,0.0
125108,2019.0,1.0,44.0,1340.0,133.0,1.0,0.0
229203,2019.0,1.0,38.0,1340.0,89.0,3.0,0.0
474034,2019.0,0.0,54.0,1050.0,71.0,8.0,0.0
328474,2018.0,1.0,56.0,1080.0,130.0,3.0,0.0
112011,2019.0,1.0,53.0,1430.0,154.0,5.0,0.0
135331,2018.0,0.0,74.0,1820.0,144.0,9.0,0.0
601056,2018.0,0.0,54.0,1800.0,246.0,4.0,0.0
955759,2018.0,1.0,44.0,1330.0,89.0,3.0,0.0
369689,2018.0,1.0,51.0,1070.0,72.0,3.0,0.0
348168,2019.0,1.0,34.0,1130.0,152.0,0.0,0.0
667825,2018.0,1.0,52.0,950.0,53.0,9.0,0.0
170953,2018.0,1.0,43.0,1710.0,189.0,1.0,0.0
919778,2019.0,-0.0,48.0,1180.0,94.0,1.0,0.0
317638,2018.0,1.0,57.0,1550.0,267.0,1.0,0.0
809553,2018.0,1.0,34.0,1260.0,147.0,3.0,2.0
411006,2018.0,1.0,66.0,1170.0,87.0,11.0,0.0
646158,2018.0,1.0,34.0,1140.0,67.0,1.0,0.0
782411,2019.0,0.0,32.0,1000.0,77.0,1.0,0.0
190477,2018.0,0.0,58.0,1590.0,85.0,12.0,0.0
787045,2018.0,1.0,31.0,1190.0,85.0,1.0,0.0
642392,2019.0,0.0,55.0,1260.0,137.0,4.0,0.0
573081,2019.0,0.0,67.0,1480.0,100.0,3.0,0.0
437203,2019.0,1.0,70.0,1770.0,150.0,2.0,0.0
621825,2018.0,1.0,33.0,980.0,63.0,3.0,1.0
146371,2019.0,-0.0,69.0,1730.0,204.0,5.0,0.0
925667,2019.0,1.0,45.0,1060.0,95.0,4.0,0.0
546067,2019.0,1.0,48.0,1210.0,166.0,10.0,0.0
582010,2019.0,1.0,32.0,1050.0,148.0,2.0,0.0
424022,2019.0,0.0,70.0,1310.0,82.0,3.0,0.0
830514,2018.0,-0.0,76.0,1420.0,58.0,1.0,1.0
770025,2018.0,1.0,35.0,1340.0,143.0,4.0,1.0
248915,2019.0,1.0,44.0,1030.0,116.0,2.0,1.0
647455,2019.0,1.0,44.0,2000.0,235.0,14.0,0.0
405272,2019.0,1.0,47.0,1770.0,146.0,7.0,0.0
782742,2018.0,1.0,51.0,980.0,65.0,11.0,0.0
512778,2019.0,1.0,49.0,2010.0,172.0,1.0,0.0
416725,2019.0,-0.0,73.0,1010.0,58.0,3.0,0.0
413657,2019.0,-0.0,39.0,1460.0,133.0,3.0,0.0
619452,2019.0,0.0,35.0,1170.0,122.0,8.0,0.0
186135,2019.0,0.0,62.0,1220.0,155.0,6.0,0.0
646025,2019.0,1.0,53.0,970.0,63.0,0.0,0.0
619592,2019.0,1.0,32.0,1240.0,146.0,2.0,0.0
428056,2019.0,1.0,22.0,1050.0,58.0,0.0,0.0
431704,2018.0,0.0,24.0,1490.0,138.0,3.0,0.0
392364,2018.0,1.0,36.0,1170.0,75.0,7.0,0.0
234763,2019.0,-0.0,47.0,970.0,73.0,11.0,0.0
96933,2018.0,1.0,32.0,1150.0,90.0,0.0,0.0
660912,2019.0,1.0,47.0,1180.0,107.0,10.0,0.0
386348,2018.0,1.0,33.0,1280.0,145.0,3.0,0.0
23991,2018.0,0.0,56.0,1100.0,75.0,5.0,0.0
847022,2018.0,-0.0,65.0,1090.0,97.0,4.0,0.0
589782,2018.0,0.0,38.0,990.0,60.0,0.0,0.0
452468,2019.0,1.0,40.0,2000.0,234.0,17.0,0.0
55113,2019.0,1.0,47.0,1010.0,81.0,3.0,0.0
473016,2018.0,1.0,47.0,1320.0,141.0,3.0,0.0
748712,2018.0,1.0,60.0,1270.0,117.0,4.0,0.0
738858,2018.0,0.0,64.0,1780.0,180.0,3.0,0.0
544308,2018.0,-0.0,51.0,1650.0,157.0,4.0,0.0
732921,2018.0,1.0,46.0,1730.0,252.0,6.0,0.0
101332,2019.0,-0.0,64.0,1090.0,103.0,2.0,0.0
119084,2018.0,0.0,48.0,1700.0,148.0,2.0,0.0
34889,2018.0,-0.0,60.0,1050.0,75.0,9.0,0.0
88351,2018.0,-0.0,39.0,1210.0,87.0,4.0,0.0
49663,2018.0,1.0,65.0,1690.0,243.0,6.0,0.0
155953,2019.0,0.0,61.0,1340.0,73.0,4.0,0.0
441490,2019.0,1.0,29.0,1710.0,126.0,0.0,0.0
541333,2018.0,-0.0,43.0,1240.0,127.0,4.0,0.0
954756,2018.0,1.0,54.0,1710.0,134.0,1.0,0.0
644690,2018.0,1.0,53.0,980.0,93.0,3.0,0.0
119348,2019.0,1.0,49.0,1070.0,93.0,2.0,1.0
815730,2018.0,1.0,22.0,1440.0,108.0,1.0,0.0
379276,2019.0,1.0,34.0,1250.0,143.0,1.0,0.0
344001,2018.0,0.0,37.0,1760.0,163.0,2.0,0.0
544995,2019.0,0.0,29.0,1010.0,85.0,0.0,0.0
66972,2019.0,0.0,31.0,1630.0,188.0,1.0,0.0
672335,2018.0,1.0,49.0,1230.0,142.0,6.0,0.0
361558,2019.0,0.0,62.0,980.0,98.0,1.0,0.0
19404,2019.0,0.0,31.0,1050.0,86.0,1.0,0.0
197851,2018.0,1.0,30.0,1550.0,148.0,8.0,0.0
703261,2019.0,1.0,31.0,1340.0,111.0,0.0,0.0
967301,2019.0,-0.0,65.0,1430.0,202.0,2.0,0.0
208725,2019.0,1.0,46.0,1030.0,110.0,1.0,0.0
144318,2018.0,1.0,63.0,1170.0,81.0,0.0,0.0
513605,2019.0,0.0,63.0,1140.0,101.0,5.0,0.0
494658,2019.0,-0.0,34.0,1080.0,124.0,2.0,0.0
431574,2019.0,1.0,46.0,1360.0,116.0,2.0,0.0
644103,2018.0,1.0,28.0,1250.0,133.0,4.0,0.0
770083,2019.0,1.0,43.0,1270.0,102.0,0.0,1.0
818287,2019.0,1.0,45.0,1070.0,148.0,1.0,0.0
354418,2019.0,1.0,37.0,1150.0,116.0,2.0,1.0
104527,2018.0,1.0,53.0,1070.0,91.0,13.0,0.0
754360,2019.0,0.0,36.0,1260.0,156.0,0.0,0.0
553080,2019.0,0.0,30.0,1170.0,104.0,6.0,0.0
612006,2018.0,-0.0,51.0,980.0,58.0,5.0,0.0
672258,2018.0,1.0,68.0,1380.0,159.0,2.0,0.0
921269,2018.0,0.0,72.0,1220.0,89.0,1.0,0.0
571789,2019.0,1.0,63.0,1250.0,94.0,4.0,0.0
940381,2019.0,1.0,51.0,1180.0,151.0,9.0,0.0
937424,2018.0,1.0,41.0,1200.0,82.0,3.0,0.0
968459,2018.0,0.0,58.0,2050.0,211.0,4.0,0.0
535740,2018.0,1.0,71.0,1420.0,156.0,4.0,0.0
547074,2019.0,1.0,74.0,1140.0,74.0,3.0,0.0
73824,2018.0,0.0,69.0,1260.0,119.0,5.0,0.0
792917,2018.0,0.0,42.0,1100.0,127.0,11.0,0.0
685616,2018.0,0.0,27.0,1730.0,166.0,7.0,0.0
643175,2018.0,-0.0,28.0,1230.0,123.0,2.0,0.0
470258,2019.0,-0.0,53.0,1000.0,71.0,11.0,0.0
43409,2019.0,0.0,44.0,1250.0,94.0,9.0,0.0
738418,2018.0,0.0,37.0,1050.0,121.0,6.0,0.0
270801,2019.0,1.0,24.0,990.0,69.0,3.0,0.0
413268,2018.0,0.0,43.0,1240.0,55.0,3.0,0.0
427025,2018.0,0.0,36.0,1040.0,84.0,1.0,0.0
948529,2018.0,1.0,73.0,1210.0,80.0,16.0,0.0
559158,2018.0,1.0,51.0,1180.0,60.0,3.0,0.0
320440,2019.0,0.0,23.0,1140.0,153.0,2.0,0.0
42947,2019.0,1.0,42.0,1880.0,202.0,6.0,0.0
46167,2018.0,1.0,44.0,1630.0,167.0,0.0,0.0
166575,2019.0,1.0,47.0,1130.0,111.0,2.0,0.0
450595,2018.0,0.0,67.0,1450.0,225.0,13.0,0.0
876035,2018.0,0.0,35.0,990.0,68.0,5.0,0.0
103651,2018.0,0.0,52.0,1140.0,70.0,6.0,0.0
143919,2018.0,-0.0,42.0,1470.0,116.0,1.0,0.0
551055,2018.0,1.0,44.0,1400.0,128.0,11.0,0.0
724447,2018.0,0.0,43.0,1050.0,91.0,1.0,0.0
911933,2019.0,0.0,46.0,1150.0,98.0,9.0,0.0
800067,2019.0,1.0,40.0,1320.0,132.0,2.0,0.0
968417,2019.0,1.0,55.0,1190.0,87.0,3.0,0.0
842504,2018.0,0.0,50.0,1010.0,95.0,3.0,0.0
659507,2019.0,0.0,42.0,1480.0,102.0,1.0,0.0
783118,2019.0,1.0,41.0,1120.0,113.0,0.0,0.0
644178,2018.0,1.0,26.0,980.0,56.0,1.0,0.0
112677,2019.0,1.0,34.0,1140.0,130.0,3.0,0.0
157178,2018.0,0.0,30.0,1020.0,68.0,1.0,0.0
75196,2019.0,1.0,38.0,1220.0,131.0,2.0,0.0
806079,2018.0,0.0,55.0,1360.0,95.0,11.0,0.0
525849,2019.0,-0.0,62.0,1600.0,191.0,5.0,0.0
470125,2019.0,1.0,30.0,1000.0,75.0,5.0,0.0
704301,2018.0,-0.0,56.0,2120.0,171.0,7.0,0.0
812279,2018.0,0.0,74.0,1260.0,93.0,4.0,0.0
301385,2019.0,1.0,75.0,1890.0,235.0,11.0,0.0
164173,2019.0,-0.0,53.0,1710.0,150.0,2.0,1.0
308585,2019.0,1.0,24.0,1030.0,68.0,1.0,0.0
814551,2019.0,1.0,47.0,1040.0,73.0,2.0,0.0
626787,2019.0,0.0,56.0,1270.0,156.0,5.0,0.0
891273,2019.0,0.0,37.0,1860.0,115.0,2.0,0.0
677461,2019.0,1.0,43.0,1090.0,61.0,1.0,0.0
450029,2018.0,1.0,51.0,1330.0,94.0,8.0,0.0
171651,2018.0,0.0,46.0,1010.0,79.0,5.0,0.0
505391,2019.0,1.0,35.0,1410.0,104.0,1.0,0.0
331553,2019.0,1.0,43.0,1210.0,93.0,10.0,0.0
114847,2019.0,0.0,37.0,1300.0,72.0,1.0,0.0
218419,2019.0,1.0,40.0,1120.0,132.0,4.0,1.0
583274,2019.0,0.0,74.0,1870.0,226.0,1.0,1.0
792286,2019.0,1.0,54.0,1310.0,116.0,3.0,0.0
509986,2019.0,1.0,76.0,960.0,53.0,6.0,0.0
672557,2019.0,0.0,53.0,1420.0,90.0,7.0,0.0
574972,2018.0,1.0,27.0,970.0,64.0,16.0,0.0
134027,2019.0,1.0,64.0,1000.0,78.0,5.0,0.0
768862,2019.0,1.0,35.0,1480.0,160.0,4.0,0.0
433853,2019.0,0.0,45.0,1090.0,80.0,6.0,0.0
379663,2019.0,0.0,60.0,1080.0,64.0,11.0,1.0
960193,2018.0,-0.0,54.0,970.0,74.0,7.0,0.0
632660,2019.0,1.0,38.0,1110.0,80.0,1.0,0.0
950988,2018.0,1.0,19.0,970.0,52.0,0.0,0.0
166746,2018.0,1.0,61.0,1500.0,161.0,3.0,0.0
70803,2019.0,0.0,26.0,2020.0,175.0,4.0,1.0
341729,2018.0,0.0,57.0,1080.0,67.0,4.0,0.0
854698,2019.0,1.0,27.0,1340.0,121.0,9.0,0.0
944171,2019.0,1.0,67.0,1120.0,66.0,1.0,0.0
683352,2018.0,0.0,76.0,2020.0,145.0,2.0,0.0
732399,2019.0,1.0,59.0,1550.0,108.0,4.0,1.0
56394,2019.0,1.0,22.0,1070.0,84.0,1.0,0.0
948850,2018.0,1.0,29.0,1210.0,90.0,2.0,0.0
97494,2018.0,0.0,66.0,1260.0,205.0,7.0,1.0
404284,2018.0,1.0,61.0,1480.0,164.0,12.0,0.0
990771,2019.0,1.0,51.0,1420.0,202.0,5.0,0.0
323392,2019.0,0.0,27.0,1460.0,212.0,3.0,0.0
689540,2019.0,1.0,41.0,1050.0,67.0,5.0,0.0
960127,2019.0,1.0,33.0,1340.0,126.0,5.0,0.0
958617,2018.0,0.0,44.0,1240.0,202.0,3.0,0.0
373611,2019.0,1.0,41.0,1260.0,151.0,2.0,0.0
338774,2019.0,0.0,40.0,1220.0,94.0,1.0,0.0
29168,2019.0,0.0,50.0,950.0,66.0,3.0,0.0
896655,2019.0,0.0,48.0,1110.0,93.0,3.0,0.0
113770,2019.0,1.0,69.0,1470.0,99.0,0.0,0.0
70402,2019.0,1.0,36.0,990.0,89.0,3.0,0.0
390699,2019.0,1.0,29.0,1210.0,124.0,7.0,0.0
297069,2019.0,1.0,71.0,1460.0,157.0,11.0,0.0
880593,2018.0,0.0,33.0,1070.0,106.0,6.0,0.0
845413,2019.0,1.0,29.0,980.0,66.0,6.0,0.0
353209,2019.0,0.0,36.0,1100.0,59.0,0.0,0.0
461093,2018.0,1.0,57.0,1560.0,186.0,6.0,0.0
994687,2019.0,1.0,49.0,1410.0,131.0,0.0,0.0
338831,2019.0,0.0,38.0,1150.0,106.0,11.0,0.0
817131,2019.0,0.0,32.0,1270.0,187.0,4.0,0.0
922812,2019.0,1.0,51.0,1500.0,127.0,5.0,1.0
420266,2019.0,1.0,31.0,1200.0,159.0,2.0,0.0
421965,2018.0,0.0,68.0,1040.0,65.0,6.0,0.0
726966,2018.0,1.0,43.0,1520.0,125.0,2.0,0.0
826288,2018.0,-0.0,41.0,1420.0,153.0,6.0,0.0
179511,2018.0,1.0,51.0,1600.0,135.0,4.0,0.0
888883,2019.0,1.0,25.0,990.0,62.0,1.0,0.0
977293,2018.0,0.0,67.0,1070.0,100.0,6.0,0.0
243861,2018.0,1.0,31.0,1630.0,222.0,6.0,0.0
407291,2018.0,1.0,56.0,1310.0,144.0,4.0,0.0
418329,2019.0,1.0,67.0,1130.0,120.0,9.0,0.0
467675,2018.0,0.0,63.0,1110.0,123.0,13.0,0.0
541178,2018.0,-0.0,53.0,1110.0,176.0,3.0,0.0
663187,2018.0,0.0,60.0,1100.0,116.0,1.0,0.0
440304,2019.0,1.0,81.0,1170.0,146.0,9.0,0.0
594249,2018.0,1.0,74.0,1160.0,91.0,1.0,0.0
222995,2019.0,1.0,32.0,1110.0,69.0,2.0,0.0
959297,2019.0,0.0,62.0,1390.0,99.0,2.0,0.0
926307,2018.0,0.0,35.0,1440.0,186.0,2.0,0.0
613657,2018.0,-0.0,49.0,1470.0,101.0,3.0,0.0
728128,2019.0,1.0,26.0,1240.0,182.0,3.0,0.0
797235,2019.0,1.0,25.0,1150.0,158.0,1.0,0.0
785247,2019.0,0.0,35.0,1090.0,60.0,1.0,0.0
912670,2018.0,-0.0,29.0,1610.0,131.0,3.0,2.0
574436,2018.0,1.0,26.0,1040.0,61.0,5.0,0.0
471575,2019.0,-0.0,39.0,1390.0,170.0,5.0,0.0
587724,2018.0,1.0,29.0,1110.0,120.0,1.0,1.0
702638,2019.0,1.0,27.0,1830.0,129.0,0.0,0.0
361678,2019.0,0.0,49.0,1770.0,170.0,0.0,0.0
848563,2019.0,1.0,21.0,980.0,51.0,2.0,0.0
98697,2019.0,1.0,28.0,1020.0,70.0,1.0,0.0
548888,2018.0,1.0,51.0,1070.0,70.0,6.0,0.0
275064,2019.0,0.0,47.0,1270.0,131.0,1.0,0.0
407197,2019.0,1.0,38.0,1700.0,222.0,10.0,0.0
